source_center,destination_center,route_type,median_delay_ratio,sla_breach_rate,trip_count,median_distance,median_actual_time,median_osrm_time
IND473331AAA,IND473226AAA,FTL,2.0135135135135136,0.9230769230769231,26,31.7213,65.0,34.0
IND500008AAF,IND500039AAC,Carting,2.7666666666666666,1.0,26,9.2186,28.5,8.5
IND506002AAA,IND506132AAA,FTL,1.1666666666666667,0.5,26,17.95685,25.5,18.5
IND507111AAA,IND507117AAB,FTL,1.6832298136645962,0.9230769230769231,26,18.1657,25.5,15.0
IND721253AAC,IND721306AAA,FTL,2.293333333333333,1.0,26,22.4065,33.5,15.0
IND400705AAA,IND421302AAH,Carting,2.625,0.8076923076923077,26,11.3317,31.5,10.5
IND522647AAA,IND523201AAA,FTL,1.2991071428571428,0.7692307692307693,26,21.5479,39.5,27.5
IND521301AAA,IND521001AAA,FTL,2.173611111111111,1.0,26,20.74425,25.5,15.0
IND521225AAB,IND521301AAA,FTL,1.6414027149321266,1.0,26,24.279600000000002,39.0,23.0
IND387001AAA,IND388220AAA,Carting,1.7321428571428572,1.0,26,9.31515,14.0,8.0
IND688009AAA,IND686028AAB,Carting,2.4967105263157894,1.0,26,17.61175,35.5,18.0
IND302014AAA,IND306401AAB,FTL,2.117647058823529,0.9615384615384616,26,23.49555,34.0,16.5
IND302014AAB,IND302026AAA,Carting,2.125,1.0,26,11.8397,25.5,11.0
IND209304AAA,IND208012AAA,Carting,2.0,0.7307692307692307,26,10.5579,18.5,10.0
IND209304AAA,IND208019AAA,Carting,3.642857142857143,0.9230769230769231,26,12.207650000000001,29.5,13.0
IND261201AAB,IND261001AAA,FTL,1.562878787878788,1.0,26,30.2796,41.0,27.0
IND842003AAB,IND480886AAA,FTL,2.190909090909091,1.0,26,24.5794,34.0,17.5
IND847103AAA,IND847404AAB,FTL,1.9821428571428572,0.9230769230769231,26,15.9043,38.5,16.0
IND803116AAA,IND803108AAB,FTL,2.414285714285714,1.0,26,20.71145,35.5,16.5
IND305404AAA,IND305601AAC,FTL,1.3095238095238095,0.6923076923076923,26,22.7087,27.0,20.0
IND000000AFJ,IND695121AAA,Carting,1.0741758241758241,0.19230769230769232,26,9.37035,14.0,13.0
IND201301AAF,IND203205AAA,FTL,1.5894736842105264,0.9230769230769231,26,28.921300000000002,48.0,28.0
IND411033AAA,IND400072AAB,FTL,1.9259259259259258,0.72,25,27.2766,40.0,22.0
IND508248AAB,IND508377AAB,FTL,1.7857142857142858,1.0,25,23.804599999999997,29.0,17.0
IND000000ACB,IND124112AAA,FTL,1.5666666666666667,0.84,25,24.0575,36.0,25.0
IND563125AAB,IND560300AAB,Carting,1.625,0.88,25,12.3649,16.0,11.0
IND485001AAC,IND486771AAA,FTL,2.409090909090909,0.92,25,31.3887,79.0,29.0
IND636102AAA,IND605601AAA,FTL,1.2857142857142858,0.56,25,34.423199999999994,27.0,26.0
IND243503AAB,IND244901AAB,FTL,2.15,1.0,25,23.9782,37.0,17.0
IND262122AAB,IND244901AAB,Carting,2.5714285714285716,1.0,25,10.3012,18.0,7.0
IND262501AAA,IND263153AAB,FTL,1.303030303030303,0.64,25,33.8449,84.0,51.0
IND843105AAB,IND848101AAA,FTL,2.0,0.88,25,25.0482,34.0,18.0
IND271001AAA,IND271201AAA,Carting,2.7777777777777777,1.0,25,9.3808,18.0,6.0
IND140901AAA,IND160055AAA,Carting,2.0,1.0,25,10.7432,17.0,11.0
IND742401AAA,IND742101AAC,Carting,2.3333333333333335,0.76,25,13.7943,30.0,12.0
IND723101AAA,IND723202AAA,FTL,1.7142857142857142,1.0,25,24.3809,39.0,22.0
IND383315AAC,IND383255AAB,FTL,1.3214285714285714,0.68,25,31.0962,38.0,30.0
IND792110AAA,IND786001AAB,Carting,1.8571428571428572,0.8,25,11.9456,14.0,9.0
IND742148AAA,IND742225AAA,Carting,4.0,1.0,25,9.1734,20.0,6.0
IND742401AAA,IND742102AAB,Carting,2.268292682926829,0.84,25,13.8906,27.0,12.0
IND605601AAA,IND607106AAA,Carting,2.0,1.0,25,12.2333,21.0,11.0
IND431136AAC,IND431001AAA,Carting,2.2222222222222223,0.88,25,10.7747,20.0,7.0
IND591304AAA,IND586101AAA,FTL,1.6,0.8,25,23.9653,26.0,20.0
IND147105AAA,IND160002AAC,FTL,1.8361204013377925,1.0,24,27.898600000000002,39.0,23.0
IND302014AAB,IND302006AAA,Carting,1.6979166666666665,0.7083333333333334,24,10.36435,19.0,12.0
IND341306AAA,IND302014AAA,FTL,1.797208538587849,1.0,24,28.763199999999998,40.0,22.0
IND121004AAB,IND121001AAA,Carting,1.7571428571428571,0.9166666666666666,24,11.0482,17.0,10.0
IND842001AAA,IND845438AAA,FTL,2.571895424836601,1.0,24,24.7366,39.0,17.0
IND712311AAA,IND742102AAB,FTL,2.7595238095238095,1.0,24,27.3323,53.5,18.5
IND341510AAB,IND305001AAC,FTL,2.0833333333333335,1.0,24,22.133499999999998,30.5,15.0
IND813102AAA,IND812002AAA,FTL,2.0550724637681164,1.0,24,21.8249,44.5,20.0
IND457001AAA,IND382430AAB,FTL,1.6035294117647059,0.8333333333333334,24,31.20675,37.0,22.0
IND574216AAA,IND575004AAB,Carting,2.3095238095238093,1.0,24,10.79285,17.5,7.0
IND508252AAB,IND508207AAB,FTL,1.2326839826839828,0.5416666666666666,24,24.284,26.5,21.0
IND506132AAA,IND122001AAJ,FTL,1.7947368421052632,1.0,24,24.1655,33.0,16.5
IND600056AAB,IND631501AAA,Carting,2.173611111111111,1.0,24,11.499500000000001,15.5,7.5
IND515301AAA,IND561202AAB,Carting,1.8166666666666667,1.0,24,8.9384,16.0,8.5
IND781018AAB,IND784001AAA,FTL,1.698611111111111,0.9583333333333334,24,32.10855,39.0,22.0
IND515591AAA,IND516269AAA,FTL,1.5941176470588236,1.0,24,22.945149999999998,37.5,20.5
IND731224AAA,IND742147AAA,Carting,2.1818181818181817,1.0,24,10.83785,22.5,11.0
IND638401AAA,IND638452AAA,Carting,1.05,0.2916666666666667,24,11.3085,12.0,10.0
IND517501AAB,IND517644AAA,FTL,2.4142156862745097,1.0,24,20.4923,39.5,15.5
IND815351AAA,IND814101AAB,FTL,1.0412660256410255,0.2916666666666667,24,29.09525,34.0,32.0
IND600110AAA,IND600056AAB,Carting,1.6923076923076923,0.9166666666666666,24,13.329,20.0,12.5
IND781018AAB,IND785001AAA,FTL,2.083881578947368,0.875,24,27.04665,36.5,19.0
IND151001AAA,IND151302AAA,FTL,0.8205128205128205,0.4166666666666667,24,53.804199999999994,25.0,39.0
IND000000AET,IND000000AAS,FTL,2.9761904761904763,1.0,24,28.5306,42.0,20.0
IND249407AAA,IND246149AAA,FTL,2.1838803088803087,1.0,24,35.34009999999999,73.0,36.0
IND144001AAC,IND000000ACA,FTL,1.8948717948717948,1.0,24,24.370849999999997,34.0,17.0
IND125001AAA,IND335524AAA,FTL,1.6281362007168458,0.7916666666666666,24,29.252200000000002,46.5,26.5
IND695582AAA,IND695101AAB,Carting,1.1666666666666667,0.2916666666666667,24,9.89435,13.0,11.0
IND621704AAA,IND621802AAA,FTL,1.1262820512820513,0.375,24,22.645699999999998,32.0,27.0
IND591102AAA,IND591307AAC,FTL,2.0486425339366514,1.0,24,24.24725,49.0,22.0
IND623407AAA,IND623315AAB,Carting,1.1055555555555556,0.16666666666666666,24,9.526,13.5,13.0
IND788151AAA,IND788713AAA,FTL,2.780701754385965,1.0,24,23.56755,47.0,16.0
IND140001AAA,IND140118AAA,FTL,1.7142857142857142,0.9583333333333334,24,21.8846,31.0,19.0
IND331507AAA,IND302014AAA,FTL,1.8078817733990147,0.875,24,29.232300000000002,44.0,21.0
IND500039AAD,IND501359AAE,Carting,2.0833333333333335,0.8333333333333334,24,13.966349999999998,27.0,14.5
IND140301AAA,IND140001AAA,FTL,2.0,0.875,24,24.289,32.5,22.0
IND802119AAA,IND802158AAB,FTL,1.21875,0.5,24,31.97325,45.0,27.5
IND787001AAA,IND787057AAA,FTL,2.323076923076923,1.0,24,27.41335,42.5,19.0
IND626123AAA,IND627756AAA,FTL,1.542997542997543,1.0,24,30.9182,46.0,30.5
IND333042AAA,IND333031AAA,FTL,1.4,0.7916666666666666,24,29.9478,36.0,26.5
IND591201AAA,IND591304AAA,FTL,1.5191304347826087,0.8333333333333334,24,25.546349999999997,28.5,23.0
IND501359AAE,IND509358AAA,FTL,1.5,0.9583333333333334,24,18.28115,21.5,13.5
IND000000ACB,IND301001AAB,FTL,0.7087121212121212,0.25,24,26.5473,34.5,43.5
IND131028AAB,IND110037AAM,Carting,2.2182539682539684,0.9166666666666666,24,12.09795,31.5,14.0
IND423601AAA,IND423701AAB,Carting,1.6076923076923078,0.9583333333333334,24,9.4366,16.5,10.0
IND628801AAA,IND628204AAA,Carting,1.4722222222222223,1.0,24,9.0397,11.0,8.0
IND263601AAA,IND262501AAA,FTL,1.775,0.9166666666666666,24,36.7027,89.0,31.0
IND581303AAA,IND581400AAB,FTL,1.5,0.7083333333333334,24,17.7113,27.5,16.0
IND471001AAA,IND472001AAA,FTL,1.5,1.0,24,25.64945,32.0,23.0
IND335001AAA,IND125104AAA,FTL,1.5952380952380953,1.0,24,24.88055,35.0,22.5
IND465001AAA,IND462022AAA,FTL,1.65,0.5416666666666666,24,29.3215,43.0,31.0
IND812002AAA,IND813203AAA,FTL,3.074404761904762,1.0,24,28.61655,59.5,24.0
IND627756AAA,IND626117AAA,FTL,1.7207792207792207,1.0,24,15.835349999999998,23.5,14.0
IND110037AAM,IND000000ACB,FTL,1.5762962962962963,0.875,24,24.9544,33.0,24.0
IND160102AAD,IND160002AAC,Carting,1.6,0.5,24,9.7122,12.0,8.0
IND400701AAB,IND421302AAG,Carting,2.2018716577540105,1.0,24,13.67325,25.5,11.0
IND000000ACB,IND282002AAD,FTL,1.73125,0.9166666666666666,24,24.5218,30.0,17.5
IND535558AAA,IND535501AAB,FTL,1.619047619047619,0.9583333333333334,24,23.54485,30.5,21.0
IND000000ACA,IND144514AAA,FTL,1.2487179487179487,0.5416666666666666,24,30.464000000000002,38.5,34.5
IND680712AAA,IND683511AAA,Carting,1.4575163398692812,0.7916666666666666,24,11.9627,16.0,11.0
IND562132AAA,IND560058AAB,Carting,1.787878787878788,0.7083333333333334,24,10.18175,15.0,10.5
IND783370AAC,IND783301AAA,FTL,2.1766917293233083,0.9583333333333334,24,28.857,42.0,20.0
IND400072AAC,IND400011AAA,Carting,2.7333333333333334,1.0,24,11.1549,26.0,9.0
IND363520AAC,IND363001AAA,FTL,1.2222222222222223,0.5416666666666666,24,22.90615,22.0,18.0
IND841424AAA,IND841428AAA,FTL,2.6076923076923078,1.0,24,25.86955,42.5,18.5
IND563130AAA,IND563131AAB,Carting,1.0,0.16666666666666666,24,10.090050000000002,16.0,15.0
IND364004AAB,IND365560AAA,FTL,1.7926136363636362,1.0,24,25.289150000000003,30.0,18.0
IND563131AAB,IND563116AAA,Carting,1.7638888888888888,1.0,24,9.35315,15.5,9.0
IND673104AAA,IND673506AAA,Carting,1.55,0.75,24,8.8904,15.0,9.0
IND673573AAA,IND673592AAA,FTL,1.678235294117647,1.0,24,29.7534,49.0,30.5
IND673121AAA,IND670645AAB,Carting,2.2788461538461537,1.0,24,12.0637,21.0,11.0
IND384205AAA,IND382715AAA,FTL,1.3693181818181817,0.9583333333333334,24,20.832299999999996,30.5,19.0
IND673506AAA,IND670643AAA,Carting,1.4330357142857144,0.9583333333333334,24,10.98375,16.0,11.5
IND204215AAA,IND207001AAA,Carting,2.875,1.0,24,9.376100000000001,16.0,6.0
IND825301AAA,IND825409AAA,FTL,3.09375,1.0,24,23.79475,38.5,16.5
IND384205AAA,IND383001AAA,FTL,1.1430395913154534,0.3333333333333333,24,25.7193,28.5,23.0
IND560099AAB,IND560085AAA,Carting,2.2666666666666666,0.75,24,10.10935,20.5,11.5
IND523105AAA,IND524201AAA,FTL,0.9588709677419355,0.08333333333333333,24,22.1511,32.0,27.5
IND821115AAB,IND802101AAA,FTL,2.0,0.9166666666666666,24,28.21835,44.0,20.0
IND624001AAA,IND625008AAA,FTL,1.4285714285714286,0.8695652173913043,23,26.5074,27.0,18.0
IND680587AAA,IND68004AAA,Carting,1.7857142857142858,1.0,23,11.0935,21.0,11.0
IND500010AAA,IND501359AAE,Carting,1.6,0.782608695652174,23,12.141,17.0,10.0
IND302014AAB,IND302020AAA,Carting,2.0,0.7391304347826086,23,11.7253,20.0,10.0
IND135001AAA,IND173025AAA,FTL,2.16,1.0,23,25.0381,49.0,19.0
IND854335AAA,IND852111AAA,FTL,1.7647058823529411,0.9565217391304348,23,23.4877,26.0,16.0
IND845438AAA,IND845455AAB,FTL,1.962962962962963,1.0,23,25.0637,37.0,23.0
IND624601AAA,IND624101AAA,FTL,0.7819548872180451,0.2608695652173913,23,58.1994,91.0,128.0
IND721602AAB,IND721139AAC,Carting,1.4761904761904763,0.782608695652174,23,10.7889,22.0,13.0
IND786190AAA,IND792103AAB,Carting,1.875,0.9130434782608695,23,11.0735,15.0,7.0
IND530012AAC,IND501359AAE,FTL,2.1666666666666665,1.0,23,25.7695,37.0,18.0
IND530043AAA,IND531163AAA,Carting,1.6363636363636365,0.9565217391304348,23,10.8497,17.0,11.0
IND735224AAA,IND736146AAA,FTL,1.3333333333333333,0.782608695652174,23,26.6251,31.0,23.0
IND110037AAM,IND110024AAA,Carting,2.533333333333333,1.0,23,12.8034,32.0,13.0
IND207001AAA,IND207302AAA,Carting,1.0526315789473684,0.2608695652173913,23,10.453,16.0,14.0
IND212501AAA,IND212402AAA,Carting,1.6666666666666667,1.0,23,9.1301,16.0,9.0
IND211011AAA,IND212501AAA,Carting,3.5,1.0,23,12.3108,25.0,8.0
IND842001AAA,IND845412AAB,FTL,2.235294117647059,0.9565217391304348,23,24.4773,38.0,17.0
IND607106AAA,IND607801AAA,Carting,2.2,1.0,23,9.0082,13.0,6.0
IND203131AAA,IND203135AAA,FTL,1.5192592592592593,0.8181818181818182,22,18.095,31.0,19.0
IND263002AAA,IND263645AAA,FTL,1.275252525252525,0.5454545454545454,22,27.90955,53.5,42.0
IND209304AAA,IND282001AAA,FTL,1.6180555555555556,0.8181818181818182,22,23.97335,29.0,16.0
IND302014AAB,IND303301AAB,Carting,1.0727272727272728,0.36363636363636365,22,11.94295,15.0,9.0
IND400011AAA,IND400072AAB,Carting,2.264957264957265,1.0,22,8.51295,20.5,7.5
IND627117AAA,IND629001AAA,FTL,1.825925925925926,1.0,22,18.5521,38.0,17.0
IND415605AAA,IND415709AAA,FTL,2.0488095238095236,1.0,22,16.4396,24.5,11.5
IND141109AAA,IND000000ACA,FTL,0.9888888888888889,0.3181818181818182,22,25.76315,43.5,35.0
IND396191AAC,IND396232AAA,Carting,1.8888888888888888,0.9545454545454546,22,11.5911,16.0,8.0
IND673592AAA,IND673121AAA,Carting,2.0,0.9545454545454546,22,9.34335,17.0,8.0
IND532421AAA,IND532201AAA,FTL,1.78125,0.9545454545454546,22,22.5199,24.0,16.0
IND700065AAB,IND712310AAA,Carting,4.487179487179487,1.0,22,11.408100000000001,55.5,11.0
IND627005AAA,IND627117AAA,FTL,1.5894736842105264,1.0,22,26.175800000000002,31.0,20.0
IND582209AAA,IND582101AAB,FTL,1.9230769230769231,1.0,22,20.43835,39.5,18.5
IND125047AAB,IND125051AAA,FTL,1.8107142857142857,1.0,22,24.850450000000002,36.0,23.5
IND845412AAB,IND845401AAA,FTL,2.0,0.8636363636363636,22,25.8941,33.5,20.0
IND711303AAA,IND721134AAB,Carting,0.9785714285714286,0.5,22,32.37795,14.5,25.5
IND480886AAA,IND480001AAA,FTL,1.2916666666666665,0.5909090909090909,22,32.44645,32.5,27.5
IND606003AAA,IND606105AAA,Carting,1.6111111111111112,0.9545454545454546,22,8.1805,11.0,7.0
IND535501AAB,IND532440AAA,FTL,1.474937343358396,0.9545454545454546,22,23.714999999999996,31.0,21.5
IND422011AAD,IND422103AAC,Carting,1.0692640692640691,0.36363636363636365,22,20.3056,18.0,21.5
IND621010AAA,IND621212AAA,FTL,1.56,0.9545454545454546,22,20.138800000000003,29.0,18.5
IND680587AAA,IND683511AAA,Carting,1.880952380952381,0.9090909090909091,22,12.2122,29.0,13.5
IND203396AAB,IND203390AAA,FTL,1.3911764705882352,0.8181818181818182,22,27.4036,37.0,31.5
IND457001AAA,IND457226AAA,FTL,1.069047619047619,0.2727272727272727,22,22.64195,19.5,24.0
IND689645AAA,IND691551AAA,Carting,1.1433333333333335,0.4090909090909091,22,16.198,24.0,20.0
IND842001AAA,IND843109AAB,Carting,3.6428571428571432,1.0,22,8.29875,16.0,5.5
IND332001AAB,IND333042AAA,FTL,1.5631578947368423,0.9090909090909091,22,16.3875,31.5,15.0
IND140501AAA,IND160002AAC,Carting,1.0,0.3181818181818182,22,14.4408,19.0,20.0
IND532440AAA,IND532001AAB,FTL,1.554945054945055,1.0,22,20.873400000000004,31.0,18.5
IND602001AAB,IND609001AAA,FTL,2.210526315789474,1.0,22,18.2062,37.5,13.5
IND571432AAB,IND571426AAA,FTL,1.422222222222222,0.8636363636363636,22,22.53145,31.0,20.0
IND723133AAA,IND723130AAA,FTL,1.2184684684684686,0.5,22,24.909350000000003,40.5,37.0
IND246763AAA,IND246761AAA,FTL,2.4092105263157895,1.0,22,22.02205,43.5,19.0
IND673305AAA,IND673104AAA,Carting,1.2272727272727273,0.5,22,10.403099999999998,12.5,11.0
IND573142AAA,IND573201AAB,FTL,1.812937062937063,0.9545454545454546,22,21.810299999999998,40.0,19.5
IND246174AAA,IND246444AAB,FTL,1.1875814155449413,0.4090909090909091,22,31.5938,55.5,47.0
IND246149AAA,IND249407AAA,FTL,2.713333333333333,1.0,22,33.126099999999994,79.5,31.5
IND244715AAA,IND244713AAA,FTL,1.0,0.3181818181818182,22,13.683150000000001,17.5,19.5
IND524132AAA,IND524101AAB,FTL,1.5742753623188406,1.0,22,19.74995,33.0,17.5
IND517644AAA,IND524132AAA,FTL,2.1345029239766085,1.0,22,22.56805,36.5,17.0
IND507002AAA,IND508206AAA,FTL,2.041666666666667,1.0,22,19.43435,30.0,15.5
IND783301AAA,IND783348AAA,FTL,1.9615384615384617,1.0,22,21.5882,34.0,16.0
IND518501AAA,IND518124AAA,FTL,1.5742753623188406,0.9545454545454546,22,23.4504,36.0,23.0
IND363421AAB,IND364710AAA,FTL,1.9023809523809523,1.0,22,24.317999999999998,29.5,16.5
IND360510AAB,IND360530AAB,Carting,1.3166666666666667,0.5454545454545454,22,10.053,12.0,9.0
IND577598AAC,IND577501AAA,FTL,1.8333333333333333,0.9545454545454546,22,21.734299999999998,28.5,16.0
IND854326AAB,IND854105AAB,FTL,2.46875,1.0,22,14.604,33.5,10.0
IND000000ACN,IND501359AAF,Carting,1.9642857142857144,0.9545454545454546,22,11.466999999999999,17.5,9.0
IND144401AAB,IND144001AAB,Carting,1.95,0.8636363636363636,22,11.382850000000001,15.5,8.0
IND401209AAB,IND401104AAA,Carting,2.8055555555555554,1.0,22,9.69415,20.5,7.5
IND761200AAA,IND532001AAB,FTL,2.142857142857143,1.0,21,27.3557,34.0,19.0
IND614804AAA,IND614616AAA,FTL,1.2692307692307692,0.5714285714285714,21,22.7387,24.0,24.0
IND623503AAA,IND623526AAA,FTL,0.92,0.14285714285714285,21,22.5588,25.0,29.0
IND207302AAA,IND202001AAB,Carting,2.5,0.6666666666666666,21,12.3706,24.0,13.0
IND486661AAA,IND211002AAB,FTL,2.8666666666666667,1.0,21,32.235099999999996,78.0,22.0
IND688524AAA,IND683511AAA,FTL,2.2,1.0,21,23.5207,41.0,21.0
IND431127AAA,IND414502AAA,FTL,2.0952380952380953,1.0,21,23.4738,35.0,21.0
IND244901AAB,IND244301AAA,FTL,1.2307692307692308,0.5238095238095238,21,23.9362,34.0,26.0
IND110044AAB,IND201007AAA,Carting,2.375,1.0,21,12.2134,33.0,14.0
IND244601AAB,IND244901AAB,FTL,1.0,0.2857142857142857,21,30.463099999999997,38.0,38.0
IND829122AAA,IND825301AAA,FTL,1.8,0.9523809523809523,21,24.693,27.0,17.0
IND683511AAA,IND686028AAB,FTL,1.5806451612903225,0.9047619047619048,21,28.6749,49.0,31.0
IND243301AAB,IND244901AAB,FTL,1.3125,0.6666666666666666,21,25.9701,36.0,31.0
IND384265AAB,IND385320AAA,FTL,1.1818181818181819,0.47619047619047616,21,26.725,32.0,25.0
IND742102AAB,IND742303AAB,Carting,2.5714285714285716,0.8095238095238095,21,9.8096,18.0,7.0
IND284001AAA,IND284403AAA,FTL,1.5625,0.8571428571428571,21,26.327599999999997,29.0,19.0
IND465669AAB,IND465683AAA,FTL,1.52,0.9523809523809523,21,26.349,31.0,24.0
IND523316AAB,IND522647AAA,FTL,1.631578947368421,1.0,21,26.0838,30.0,18.0
IND125005AAA,IND335513AAA,FTL,1.6,0.9523809523809523,21,24.2755,37.0,22.0
IND131028AAB,IND201204AAA,FTL,1.7083333333333333,0.8095238095238095,21,23.7416,28.0,16.0
IND401104AAA,IND421302AAG,Carting,2.357142857142857,1.0,21,17.0321,25.0,14.0
IND332404AAA,IND332001AAB,FTL,1.4210526315789473,0.8095238095238095,21,23.3603,24.0,16.0
IND501359AAE,IND508252AAB,FTL,2.0,1.0,21,25.7427,33.0,18.0
IND160002AAC,IND147101AAA,FTL,2.1904761904761907,1.0,21,24.7684,39.0,20.0
IND000000ACB,IND124103AAA,FTL,1.5185185185185186,0.9523809523809523,21,24.9787,39.0,24.0
IND670645AAB,IND673592AAA,Carting,2.4,0.9523809523809523,21,12.8726,25.0,13.0
IND140301AAA,IND140901AAA,Carting,1.9285714285714286,1.0,21,14.0071,22.0,13.0
IND144001AAB,IND144401AAB,Carting,1.4,0.6190476190476191,21,9.6624,12.0,6.0
IND577401AAA,IND577201AAA,FTL,0.9428571428571428,0.0,21,27.4176,33.0,35.0
IND501359AAE,IND500039AAC,Carting,1.75,0.9047619047619048,21,12.362,18.0,11.0
IND562159AAA,IND562117AAA,FTL,1.914855072463768,1.0,20,24.7939,38.5,22.5
IND415612AAA,IND415408AAC,FTL,2.4292763157894735,0.95,20,28.7997,53.0,20.0
IND518422AAB,IND518102AAA,FTL,2.037847222222222,1.0,20,52.876999999999995,78.0,37.5
IND627401AAA,IND627005AAA,FTL,1.962962962962963,1.0,20,19.20045,41.0,18.0
IND144001AAA,IND144040AAA,FTL,1.7573529411764706,1.0,20,22.4177,28.0,16.0
IND635001AAA,IND562132AAA,FTL,1.4696029776674937,0.75,20,25.67725,42.0,24.0
IND345001AAA,IND345021AAA,FTL,1.25,0.65,20,24.55755,19.5,17.0
IND641654AAA,IND641664AAA,Carting,1.6,0.65,20,11.564499999999999,14.0,10.5
IND506002AAA,IND506143AAA,FTL,1.9411764705882353,1.0,20,14.89545,20.5,10.5
IND632006AAA,IND632301AAA,FTL,2.4,1.0,20,20.14975,33.0,16.0
IND607001AAA,IND608001AAA,FTL,1.8666666666666667,1.0,20,20.4994,30.0,14.0
IND500039AAC,IND501359AAE,Carting,2.9886363636363633,0.9,20,13.43855,34.0,13.0
IND425201AAA,IND425508AAB,Carting,2.05,1.0,20,10.5344,20.0,9.0
IND110037AAM,IND226004AAC,FTL,1.4281045751633987,0.95,20,26.113500000000002,30.0,21.0
IND802301AAA,IND804401AAA,FTL,1.9706349206349205,0.65,20,34.6949,62.5,26.0
IND175001AAA,IND175101AAA,FTL,1.4066091954022988,0.9,20,33.105900000000005,73.0,48.5
IND462022AAA,IND462011AAA,Carting,2.5227272727272725,1.0,20,12.36425,29.5,11.5
IND532001AAB,IND532421AAA,FTL,2.0555555555555554,1.0,20,26.375799999999998,32.0,18.0
IND123001AAA,IND123401AAB,FTL,1.75,1.0,20,21.42415,34.0,18.5
IND413304AAA,IND413002AAA,Carting,1.8571428571428572,0.95,20,10.37275,13.5,7.0
IND571401AAA,IND562160AAB,FTL,1.0,0.05,20,19.113699999999998,23.5,23.5
IND641062AAD,IND641607AAA,FTL,1.6346153846153846,0.75,20,29.05695,42.0,24.5
IND521185AAA,IND521225AAB,Carting,1.6904761904761905,0.85,20,10.996949999999998,12.0,8.0
IND713148AAA,IND713128AAB,FTL,3.0069444444444446,1.0,20,20.9884,47.5,17.5
IND781018AAB,IND785612AAB,FTL,1.8125,1.0,20,24.3504,32.5,17.0
IND396232AAA,IND396191AAC,Carting,3.155555555555556,1.0,20,11.698799999999999,25.0,9.0
IND246761AAA,IND244501AAA,FTL,0.8896276595744681,0.5,20,30.439600000000002,27.0,49.0
IND530012AAA,IND530043AAA,Carting,2.1055555555555556,0.95,20,11.23175,25.0,10.0
IND683511AAA,IND000000ADM,Carting,1.519047619047619,0.7,20,10.384799999999998,16.0,10.0
IND563131AAB,IND560300AAA,Carting,1.6904761904761905,0.7,20,14.1211,14.5,10.5
IND742102AAB,IND731237AAB,Carting,2.8194444444444446,1.0,20,10.21235,23.5,7.0
IND342005AAD,IND342902AAA,FTL,2.0982142857142856,1.0,20,24.30115,52.5,21.0
IND643212AAA,IND641062AAD,Carting,2.857142857142857,0.95,20,11.604849999999999,35.0,9.5
IND854105AAB,IND851204AAA,FTL,2.0,1.0,20,26.6478,34.5,18.0
IND395023AAD,IND395004AAB,Carting,2.05,1.0,20,8.69005,16.0,8.0
IND208012AAA,IND209304AAA,Carting,10.0,0.95,20,9.92775,113.0,8.0
IND563116AAA,IND563131AAB,Carting,1.9230769230769231,0.95,20,9.039299999999999,22.0,8.0
IND277201AAA,IND221706AAA,FTL,2.0069444444444446,0.75,20,24.7447,35.0,20.5
IND585104AAA,IND585314AAA,Carting,1.6875,0.75,20,9.33775,11.5,8.0
IND843301AAA,IND843320AAA,FTL,2.510769230769231,1.0,20,25.54445,35.0,23.0
IND721134AAB,IND721139AAC,Carting,1.625,0.9,20,9.3137,13.0,8.0
IND210431AAA,IND209304AAA,FTL,2.4352159468438535,1.0,20,24.9336,55.5,17.5
IND721306AAA,IND721507AAA,FTL,2.0,1.0,20,26.106749999999998,47.0,22.5
IND131028AAB,IND124507AAA,FTL,1.8819444444444444,1.0,20,22.972749999999998,41.5,25.0
IND247667AAA,IND249407AAA,FTL,1.9285714285714286,1.0,20,16.571849999999998,33.0,19.5
IND591302AAB,IND580028AAA,FTL,1.7777777777777777,0.85,20,25.4589,37.5,20.5
IND281401AAA,IND121004AAB,Carting,1.8035714285714286,1.0,20,9.559899999999999,12.0,6.0
IND501101AAB,IND509216AAC,Carting,1.2834224598930482,0.6,20,10.54475,12.0,11.0
IND416606AAA,IND416510AAA,Carting,2.175,1.0,20,9.43545,20.5,8.5
IND444005AAB,IND443301AAA,FTL,2.1311827956989244,1.0,20,24.35135,34.0,16.5
IND722101AAA,IND722122AAA,Carting,1.8869047619047619,1.0,20,9.865,12.0,6.0
IND781022AAA,IND781018AAB,Carting,1.5,0.6,20,17.54055,22.5,16.5
IND484446AAA,IND842003AAB,FTL,1.121345029239766,0.4,20,29.24755,39.0,31.0
IND614616AAA,IND630002AAA,FTL,1.5151515151515151,1.0,20,31.09305,45.0,31.5
