source_id,destination_id,source,destination,delay_ratio,breach_rate,trip_count,route_type,median_distance
IND303702AAB,IND332404AAA,Chomu_ShsmlDPP_D (Rajasthan),Reengus_Shop2DPP_D (Rajasthan),1.4852941176470589,0.9,10,FTL,18.87895
IND303702AAB,IND332001AAB,Chomu_ShsmlDPP_D (Rajasthan),Sikar_FatehpRd_I (Rajasthan),1.4852941176470589,1.0,12,FTL,23.74155
IND000000ACB,IND110085AAB,Gurgaon_Bilaspur_HB (Haryana),Delhi_Rohini_DPC (Delhi),1.4833333333333334,0.7338709677419355,124,Carting,10.73025
IND176201AAA,IND176303AAA,Jassur_AadiDPP_D (Himachal Pradesh),Dalhousie_Banikhet_D (Himachal Pradesh),1.4830357142857142,0.8333333333333334,18,FTL,32.36985
IND209625AAA,IND241124AAB,Farrukhbad_Pnchlght_D (Uttar Pradesh),Shahabad_KDRoad_D (Uttar Pradesh),1.4827586206896552,0.6428571428571429,14,FTL,24.49355
IND460001AAA,IND480334AAA,Betul_PatelWrd_D (Madhya Pradesh),Pandhurna_Mataward_D (Madhya Pradesh),1.4821428571428572,0.75,56,FTL,26.618499999999997
IND134109AAA,IND160002AAC,Chandigarh_Panchkula (Chandigarh),Chandigarh_Mehmdpur_H (Punjab),1.481818181818182,0.6666666666666666,36,Carting,9.89565
IND487001AAA,IND487551AAA,Narsingpur_JrjolDPP_D (Madhya Pradesh),Gadarwara_MPward_D (Madhya Pradesh),1.48,1.0,6,FTL,25.742350000000002
IND474003AAA,IND328001AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),Dholpur_GtRoad_D (Rajasthan),1.48,0.6666666666666666,3,FTL,23.4632
IND133004AAA,IND135001AAA,Ambala (Haryana),YamunaNagar_DC (Haryana),1.4782608695652173,0.6666666666666666,15,FTL,22.5569
IND679531AAA,IND680587AAA,Shoranur_KdrShrRd_D (Kerala),Pazhayannur_AlathurRD_D (Kerala),1.4777777777777779,0.7777777777777778,18,Carting,10.53
IND505467AAA,IND505122AAA,Husnabad_Greenmkt_D (Telangana),Jammikunta_ConduDPP_D (Telangana),1.4775828460038984,1.0,14,FTL,25.78885
IND781018AAB,IND781005AAA,Guwahati_Hub (Assam),Guwahati_North (Assam),1.4772727272727273,0.5,10,Carting,22.60385
IND581119AAB,IND577002AAA,Ukkadagatri_Tuminkte_D (Karnataka),Davangere_Central_I_1 (Karnataka),1.4772727272727273,0.9210526315789473,38,Carting,11.45475
IND413002AAA,IND413501AAA,Solapur_Central_I_2 (Maharashtra),Osmanabad_Kakdepot_D (Maharashtra),1.4772727272727273,0.9761904761904762,42,FTL,24.04535
IND332001AAB,IND334001AAC,Sikar_FatehpRd_I (Rajasthan),Bikaner_ITICollg_L (Rajasthan),1.4772296015180266,0.9444444444444444,18,FTL,23.522
IND484001AAA,IND484446AAA,Shahdol_Sohagpur_D (Madhya Pradesh),Dola_ChainDPP_D (Madhya Pradesh),1.4768518518518519,0.5,12,FTL,32.0704
IND411033AAA,IND416012AAA,Pune_Tathawde_H (Maharashtra),Kolhapur_Shivaji_I (Maharashtra),1.4761904761904763,0.8347107438016529,121,FTL,25.2613
IND721602AAB,IND721139AAC,Haldia_Central_D_2 (West Bengal),Panskura_Central_D_3 (West Bengal),1.4761904761904763,0.782608695652174,23,Carting,10.7889
IND523230AAA,IND523105AAA,Kanigiri_Tiglgndi_D (Andhra Pradesh),Kandukur_LICOffce_D (Andhra Pradesh),1.4761904761904763,0.8387096774193549,31,FTL,23.12
IND523002AAA,IND523105AAA,Ongole_SubhVRTL_I (Andhra Pradesh),Kandukur_LICOffce_D (Andhra Pradesh),1.4761904761904763,1.0,3,FTL,23.053099999999997
IND335803AAA,IND335804AAD,Pilibanga_BsstdDPP_D (Rajasthan),Suratgarh_Central_DPP_2 (Rajasthan),1.475,0.5,6,Carting,7.466899999999999
IND131028AAB,IND244235AAA,Sonipat_Kundli_H (Haryana),Gajraula_JawaharN_D (Uttar Pradesh),1.475,0.5777777777777777,90,FTL,32.571600000000004
IND209304AAA,IND212601AAA,Kanpur_Central_H_6 (Uttar Pradesh),Fatehpur_Kotwali_D (Uttar Pradesh),1.475,0.5833333333333334,48,FTL,29.5512
IND535501AAB,IND532440AAA,Parvathipuram_Central_D_2 (Andhra Pradesh),Palakonda_VadaiDPP_D (Andhra Pradesh),1.474937343358396,0.9545454545454546,22,FTL,23.714999999999996
IND562132AAA,IND583101AAA,Bangalore_Nelmngla_H (Karnataka),Bellary_Dc (Karnataka),1.474937343358396,0.92,100,FTL,25.27315
IND581303AAA,IND581325AAA,Karwar_Central_D_1 (Karnataka),Dandeli_RKComplx_D (Karnataka),1.4748330765279918,0.75,8,FTL,18.076349999999998
IND562132AAA,IND421302AAG,Bangalore_Nelmngla_H (Karnataka),Bhiwandi_Mankoli_HB (Maharashtra),1.4736842105263157,0.8062015503875969,258,FTL,25.42965
IND209304AAA,IND206122AAA,Kanpur_Central_H_6 (Uttar Pradesh),Auraiya_AryaNagr_D (Uttar Pradesh),1.4722222222222223,0.7941176470588235,34,FTL,24.85875
IND585307AAB,IND585222AAA,Chincholi_Mainroad_D (Karnataka),Sedam_DBRCmplx_D (Karnataka),1.4722222222222223,0.9375,16,Carting,10.366150000000001
IND628801AAA,IND628204AAA,Eral_Busstand_D (Tamil Nadu),Tirchchndr_Shnmgprm_D (Tamil Nadu),1.4722222222222223,1.0,24,Carting,9.0397
IND181152AAA,IND184121AAA,Jammu_TrnptNgr_L (Jammu & Kashmir),Samba_Wardno13_D (Jammu & Kashmir),1.4722222222222223,0.75,8,FTL,18.80575
IND560099AAB,IND683511AAB,Bengaluru_Bomsndra_HB (Karnataka),Kerala_Cochin_L (Kerala),1.4720238095238094,0.875,16,FTL,27.08915
IND562132AAA,IND000000ACB,Bangalore_Nelmngla_H (Karnataka),Gurgaon_Bilaspur_HB (Haryana),1.4705882352941178,0.8102930127723517,2662,FTL,26.8463
IND680104AAA,IND679576AAA,Guruvayoor_ManhrBld_D (Kerala),Edappal_PonaniRD_D (Kerala),1.4705882352941178,0.8,15,FTL,30.0899
IND206122AAA,IND206001AAA,Auraiya_AryaNagr_D (Uttar Pradesh),Etawah_MhraChng_D (Uttar Pradesh),1.4705882352941178,0.8484848484848485,33,FTL,23.7443
IND770001AAA,IND770017AAB,Sundargarh_DiyoDPP_D (Orissa),Rajgangpur_Central_D_2 (Orissa),1.4705882352941178,0.6666666666666666,9,FTL,23.9506
IND147301AAA,IND140401AAA,Mandi_Gobindgarh_DC (Punjab),Rajpura_DC (Punjab),1.4702380952380953,0.5,2,FTL,19.54305
IND680307AAA,IND683511AAA,Chalakudy_SurbhiTh_D (Kerala),Aluva_Peedika_H (Kerala),1.4696969696969697,0.75,4,Carting,11.3261
IND201301AAL,IND201301AAF,Dadri_ICDCant_D (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh),1.4696969696969697,0.6428571428571429,14,Carting,11.510200000000001
IND635001AAA,IND562132AAA,Krishnagiri_BnglorRd_D (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),1.4696029776674937,0.75,20,FTL,25.67725
IND530012AAA,IND533106AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh),1.4686274509803923,0.6875,16,FTL,29.69915
IND591304AAA,IND586101AAB,Athani_VikrmMah_D (Karnataka),Bijapur_Central_D_2 (Karnataka),1.4666666666666668,0.75,8,FTL,23.7076
IND843126AAA,IND843109AAB,Saraiya_Wardno4_D (Bihar),Kanti_Central_DPP_2 (Bihar),1.4666666666666668,0.5,6,Carting,13.35475
IND411033AAA,IND413002AAA,Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),1.4666666666666666,0.8333333333333334,204,FTL,23.679850000000002
IND262001AAA,IND244901AAB,Pilibhit_ViksClny_D (Uttar Pradesh),Rampur_RoshnBgh_I (Uttar Pradesh),1.4666666666666666,0.5714285714285714,7,Carting,19.6214
IND600076AAB,IND600056AAB,Chennai_Madhavaram_DPC (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),1.4642857142857144,0.75,4,Carting,13.2842
IND584101AAA,IND584123AAA,Raichur_LSRoad_DC (Karnataka),Manvi_APMCYard_D (Karnataka),1.4642857142857144,0.9,10,Carting,9.4663
IND505209AAA,IND504201AAA,Ramagundam_Pdmavati_D (Telangana),Chinnur_AsnsdhRD_D (Telangana),1.4642857142857144,0.75,8,FTL,18.93845
IND560099AAB,IND560048AAB,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Hoodi_IP (Karnataka),1.4615384615384615,0.5660377358490566,53,Carting,13.3006
IND501359AAE,IND518002AAA,Hyderabad_Shamshbd_H (Telangana),Kurnool_AbbasNgr_I (Andhra Pradesh),1.4606060606060605,0.9042553191489362,94,FTL,25.820549999999997
IND177203AAA,IND177101AAA,Amb_Adrshngr_D (Himachal Pradesh),DehraGopipur_Central_D_1 (Himachal Pradesh),1.4594594594594597,1.0,2,FTL,32.1194
IND842003AAB,IND487001AAB,Jabalpur_Adhartal_IP (Madhya Pradesh),Narsinghpur_KndliDPP_D (Madhya Pradesh),1.4594155844155843,1.0,12,FTL,25.4537
IND160002AAC,IND181152AAA,Chandigarh_Mehmdpur_H (Punjab),Jammu_TrnptNgr_L (Jammu & Kashmir),1.4583333333333333,0.7586206896551724,29,FTL,23.566
IND680712AAA,IND683511AAA,Irinjlkuda_Greens_D (Kerala),Aluva_Peedika_H (Kerala),1.4575163398692812,0.7916666666666666,24,Carting,11.9627
IND423106AAA,IND423105AAA,Manmad_Malegaon_D (Maharashtra),Malegaon_Rawlgaon_D (Maharashtra),1.4565217391304348,1.0,12,FTL,18.399549999999998
IND505325AAA,IND505327AAA,Metpally_GunjRDPP_D (Telangana),Jagtial_Aravind_D (Telangana),1.4558823529411766,1.0,4,FTL,15.9034
IND560083AAB,IND560058AAD,Bengaluru_Bnnrghta_L (Karnataka),Bengaluru_Peenya_L (Karnataka),1.4545454545454546,1.0,3,Carting,12.7128
IND580028AAA,IND581402AAA,Hubli_Adargchi_IP (Karnataka),Sirsi_Vidygiri_D (Karnataka),1.4545454545454546,0.8833333333333333,60,FTL,25.9234
IND110044AAB,IND000000ACB,Del_Okhla_PC (Delhi),Gurgaon_Bilaspur_HB (Haryana),1.4545454545454546,0.717948717948718,351,Carting,11.0371
IND600056AAB,IND530012AAA,MAA_Poonamallee_HB (Tamil Nadu),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),1.4545454545454546,0.8541666666666666,48,FTL,29.29465
IND360311AAA,IND360050AAA,Gondal_DC (Gujarat),Jasdan_MotiDPP_D (Gujarat),1.4545454545454546,0.8,5,Carting,10.1896
IND504293AAA,IND504208AAB,Asifabad_PaikjNGR_D (Telangana),Mancherial_Hitech_D (Telangana),1.4545454545454546,1.0,3,FTL,23.1845
IND000000ACB,IND462022AAA,Gurgaon_Bilaspur_HB (Haryana),Bhopal_Trnsport_H (Madhya Pradesh),1.4545454545454546,0.7218543046357616,302,FTL,28.1908
IND141115AAA,IND000000ACA,Machhiwara_MnBzrDPP_D (Punjab),Ludhiana_MilrGanj_HB (Punjab),1.4543650793650793,0.7777777777777778,18,FTL,28.5407
IND396105AAA,IND396191AAC,Bhilad_Umargaon_DC (Gujarat),Vapi_IndEstat_I (Gujarat),1.4523809523809523,1.0,2,Carting,8.00515
IND695541AAA,IND695572AAB,Nedumangad_Arsprmbu_D (Kerala),Kallikkad_Mutyvila_D (Kerala),1.4523809523809523,0.5,2,Carting,10.17075
IND572201AAB,IND577116AAA,Tiptur_YTRd_D (Karnataka),,1.45,1.0,3,FTL,25.0987
IND277303AAC,IND277211AAA,Sikandarpur_Central_D_3 (Uttar Pradesh),Sahatwar_PnchmDPP_D (Uttar Pradesh),1.4472727272727273,1.0,12,FTL,20.4298
IND562132AAA,IND560048AAB,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Hoodi_IP (Karnataka),1.445054945054945,0.6590909090909091,44,Carting,11.33375
IND562132AAA,IND560099AAB,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),1.4444444444444444,0.760655737704918,305,Carting,12.0007
IND110043AAA,IND110078AAA,Delhi_Nangli_IP (Delhi),Janakpuri (Delhi),1.4444444444444444,0.7674418604651163,43,Carting,12.4069
IND413304AAA,IND415301AAB,Pandharpur_RajCmplx_D (Maharashtra),Atapadi_Vidyangr_D (Maharashtra),1.4444444444444444,0.8181818181818182,11,Carting,10.7729
IND560099AAB,IND562132AAA,Bengaluru_Bomsndra_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka),1.4444444444444444,0.7805755395683454,278,Carting,11.145199999999999
IND232104AAB,IND232327AAA,Chandauli_ShubsNGR_D (Uttar Pradesh),Gahmar_Wardnor4_D (Uttar Pradesh),1.4444444444444444,0.8571428571428571,7,Carting,10.5214
IND560099AAB,IND000000ACS,Bengaluru_Bomsndra_HB (Karnataka),BLR_HSR_Layout_PC (Karnataka),1.44375,0.5,2,Carting,9.73895
IND328001AAA,IND474003AAA,Dholpur_GtRoad_D (Rajasthan),Gwalior_HrihrNgr_I (Madhya Pradesh),1.4415584415584415,0.7777777777777778,18,FTL,24.78255
IND636705AAB,IND562132AAA,Dharmapuri_Central_D_2 (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),1.4402298850574713,0.9333333333333333,30,FTL,26.952399999999997
IND184104AAA,IND181152AAB,Kathua_BOB_D (Jammu & Kashmir),Jammu_Central_I_1 (Jammu & Kashmir),1.44,1.0,3,FTL,27.1253
IND473226AAA,IND473001AAA,Guna_Raghogrh_D (Madhya Pradesh),Guna_HnumnDPP_D (Madhya Pradesh),1.4396551724137931,1.0,14,FTL,25.423099999999998
IND341001AAC,IND341030AAA,Nagaur_KisanCo_D (Rajasthan),Tarnau_BsstdDPP_D (Rajasthan),1.4388586956521738,1.0,2,FTL,21.524900000000002
IND395010AAB,IND395023AAA,Surat_Brpc (Gujarat),Surat_HUB (Gujarat),1.4375,1.0,1,Carting,17.769299999999998
IND560083AAB,IND562132AAA,Bengaluru_Bnnrghta_L (Karnataka),Bangalore_Nelmngla_H (Karnataka),1.4375,0.7411764705882353,85,Carting,10.012
IND636016AAA,IND637211AAA,Salem (Tamil Nadu),Tirchngode_Mhdhvpur_D (Tamil Nadu),1.4365079365079365,0.58,50,Carting,9.81015
IND641664AAA,IND638657AAA,Tirpur_Palladam_DC (Tamil Nadu),Dharapuram_Techrcly_D (Tamil Nadu),1.4365079365079365,0.8636363636363636,44,Carting,9.967600000000001
IND689101AAA,IND690548AAA,Tiruvalla_TKRoad_D (Kerala),Haripad_Kumrpurm_D (Kerala),1.4356060606060606,1.0,8,Carting,12.42365
IND344022AAB,IND344001AAA,Balotra_BsnoiHPL_D (Rajasthan),Barmer_Nehru3PL_D (Rajasthan),1.4333333333333331,0.875,16,FTL,24.2969
IND673506AAA,IND670643AAA,Kallachi_ZamQuatr_D (Kerala),Kuthuparamba_IdstrlAr_D (Kerala),1.4330357142857144,0.9583333333333334,24,Carting,10.98375
IND685514AAA,IND625008AAA,Kattappana_Palikval_D (Kerala),Madurai_Kappalur_H (Tamil Nadu),1.4325757575757576,0.6666666666666666,30,FTL,29.331200000000003
IND144601AAA,IND144040AAA,Kapurthala_DC (Punjab),Nakodar_ChowkDPP_D (Punjab),1.4298245614035088,0.5,2,FTL,26.270599999999998
IND302014AAB,IND303008AAB,Jaipur_Central_I_7 (Rajasthan),Dudu_NrainaRD_D (Rajasthan),1.4285714285714286,0.6571428571428571,35,Carting,10.1125
IND624001AAA,IND625008AAA,Dindigul_Central_D_1 (Tamil Nadu),Madurai_Kappalur_H (Tamil Nadu),1.4285714285714286,0.8695652173913043,23,FTL,26.5074
IND509216AAC,IND501359AAE,Shadnagar_Central_D_1 (Telangana),Hyderabad_Shamshbd_H (Telangana),1.4285714285714286,0.7777777777777778,18,Carting,9.334150000000001
IND585104AAA,IND586128AAA,Gulbarga_Nehrugnj_I (Karnataka),Sindagi_KalyanNg_D (Karnataka),1.4285714285714286,0.8961038961038961,77,Carting,10.2972
IND390022AAA,IND388320AAA,Vadodara_Karelibaug_DPC (Gujarat),Anand_Vaghasi_IP (Gujarat),1.4285714285714286,0.625,48,Carting,9.95835
IND000000ABD,IND562132AAA,Pallakad_ChndrNgr_D (Kerala),Bangalore_Nelmngla_H (Karnataka),1.4285714285714286,0.7638888888888888,144,FTL,29.4662
IND160002AAC,IND134203AAA,Chandigarh_Mehmdpur_H (Punjab),Naraingarh_Ward2DPP_D (Haryana),1.4285714285714286,0.6,5,Carting,11.613
IND302014AAA,IND110037AAM,Jaipur_Hub (Rajasthan),Delhi_Airport_H (Delhi),1.4285714285714286,0.7142857142857143,77,FTL,25.3715
IND411033AAA,IND410505AAB,Pune_Tathawde_H (Maharashtra),Rajgurunagar_Chakan_D (Maharashtra),1.4285714285714286,0.75,8,Carting,11.13365
IND147101AAA,IND147105AAA,Samana_PODPP_D (Punjab),Patran_MheshNGR_D (Punjab),1.4285714285714286,1.0,10,FTL,23.1827
IND110037AAM,IND226004AAC,Delhi_Airport_H (Delhi),Lucknow_Pandriba_L (Uttar Pradesh),1.4281045751633987,0.95,20,FTL,26.113500000000002
IND691001AAB,IND691506AAA,Kollam_Central_H_1 (Kerala),Kottarakkara_Amankovl_D (Kerala),1.4272727272727272,0.7954545454545454,44,Carting,9.6778
IND160002AAC,IND140301AAA,Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Kharar_DC (Chandigarh),1.425925925925926,0.6071428571428571,28,FTL,19.49285
IND571432AAB,IND571426AAA,Nagamangala_MandyaRD_D (Karnataka),Krishnarajpet_MuruPost_D (Karnataka),1.422222222222222,0.8636363636363636,22,FTL,22.53145
IND332404AAA,IND332001AAB,Reengus_Shop2DPP_D (Rajasthan),Sikar_FatehpRd_I (Rajasthan),1.4210526315789473,0.8095238095238095,21,FTL,23.3603
IND242307AAB,IND242221AAA,Tilhar_SingCLNY_D (Uttar Pradesh),Jalalabad_farukngr_D (Uttar Pradesh),1.4210526315789473,0.8,10,FTL,18.94375
IND515004AAA,IND562132AAA,Anantapur_KamaStrt_I (Andhra Pradesh),Bangalore_Nelmngla_H (Karnataka),1.4210526315789473,0.8461538461538461,65,FTL,27.0041
IND521225AAB,IND507002AAA,Vijayawada_Rynapadu_H (Andhra Pradesh),Khammam_NSTRoad_I (Telangana),1.4166666666666667,0.7014925373134329,67,FTL,27.4508
IND600056AAB,IND605010AAB,MAA_Poonamallee_HB (Tamil Nadu),Pondicherry_Vasanthm_I (Pondicherry),1.4166666666666667,0.8831168831168831,77,FTL,26.3039
IND624619AAA,IND624601AAA,Oddnchtram_Palani_D (Tamil Nadu),Palani_RjndraRd_D (Tamil Nadu),1.4166666666666667,0.8181818181818182,11,FTL,24.1577
IND683511AAA,IND680104AAA,Aluva_Peedika_H (Kerala),Guruvayoor_ManhrBld_D (Kerala),1.4166666666666667,0.696969696969697,33,FTL,25.9854
IND302014AAB,IND302004AAA,Jaipur_Central_I_7 (Rajasthan),Jaipur_NgrNigam_DC (Rajasthan),1.4166666666666665,0.6578947368421053,38,Carting,11.418
IND177101AAA,IND176001AAA,DehraGopipur_Central_D_1 (Himachal Pradesh),Kangra_Gurkhari_D (Himachal Pradesh),1.416239316239316,0.5,4,FTL,21.7007
IND303901AAA,IND304001AAA,Chaksu_TonkRoad_D (Rajasthan),Tonk_DC (Rajasthan),1.4142857142857141,0.8333333333333334,12,Carting,9.70955
IND000000ACA,IND152026AAA,Ludhiana_MilrGanj_HB (Punjab),Muktsar_DPC (Punjab),1.411764705882353,0.8571428571428571,7,FTL,22.716099999999997
IND562132AAA,IND416012AAA,Bangalore_Nelmngla_H (Karnataka),Kolhapur_Shivaji_I (Maharashtra),1.411764705882353,0.8060200668896321,299,FTL,24.869
IND501359AAE,IND509001AAA,Hyderabad_Shamshbd_H (Telangana),Mahabubnagar_DC (Telangana),1.411764705882353,0.8235294117647058,51,FTL,24.7846
IND321606AAA,IND321001AAA,Kherli_GodamDPP_D (Rajasthan),Bharatpur_DC (Rajasthan),1.4100169779286928,0.75,4,FTL,34.947050000000004
IND624001AAA,IND624619AAA,Dindigul_Central_D_1 (Tamil Nadu),Oddnchtram_Palani_D (Tamil Nadu),1.4090909090909092,0.6666666666666666,15,FTL,23.4502
IND246444AAB,IND246424AAA,Karnaprayag_Umalodge_D (Uttarakhand),Chamoli_CGRoad_D (Uttarakhand),1.4090909090909092,1.0,11,FTL,28.4756
IND641062AAD,IND643217AAA,Coimbatore_Karayam_H (Tamil Nadu),Kotagiri_CroslySRT_D (Tamil Nadu),1.4087301587301586,1.0,6,Carting,10.767900000000001
IND642001AAA,IND641062AAD,Pollachi_Venkatsa_DC (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu),1.4083333333333332,0.8055555555555556,72,Carting,9.99025
IND175001AAA,IND175101AAA,Mandi_PlaceCol_D (Himachal Pradesh),Kullu_AkhraBzr_D (Himachal Pradesh),1.4066091954022988,0.9,20,FTL,33.105900000000005
IND573103AAA,IND577116AAA,Arsikere_HsnRdDPP_D (Karnataka),,1.4058823529411764,0.75,4,FTL,19.8857
IND626607AAB,IND625008AAA,Narikkudi_MukkuRD_D (Tamil Nadu),Madurai_Kappalur_H (Tamil Nadu),1.4054054054054055,0.8,15,FTL,28.6395
IND630561AAA,IND623701AAA,Sivaganga_Wardno3_D (Tamil Nadu),Paramakudi_VagaiNgr_D (Tamil Nadu),1.403985507246377,1.0,10,FTL,20.300150000000002
IND361335AAA,IND360002AAB,Dwarka_StnRoad_DC (Gujarat),Rajkot_PedakRd_P (Gujarat),1.4,0.7777777777777778,9,FTL,27.7299
IND465683AAA,IND465001AAA,Pachore_Shop3DPP_D (Madhya Pradesh),Shajapur_MhpraRD_D (Madhya Pradesh),1.4,0.9230769230769231,39,FTL,22.4509
IND504296AAA,IND504208AAB,Kaghaznagar_Central_DPP_1 (Telangana),Mancherial_Hitech_D (Telangana),1.4,0.6666666666666666,3,FTL,22.6134
IND562132AAA,IND560083AAB,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Bnnrghta_L (Karnataka),1.4,0.6645161290322581,155,Carting,10.9723
IND333042AAA,IND333031AAA,Nawalgarh_NavldiDPP_D (Rajasthan),Pilani (Rajasthan),1.4,0.7916666666666666,24,FTL,29.9478
IND680012AAA,IND679303AAA,Arimbur_Veluthur_D (Kerala),Sankaramangalam_Central_D_1 (Kerala),1.4,0.8571428571428571,35,Carting,11.5242
IND396321AAA,IND396001AAA,Bilimora_DC (Gujarat),Valsad_DC (Gujarat),1.4,1.0,15,Carting,11.8241
IND600056AAB,IND600044AAD,MAA_Poonamallee_HB (Tamil Nadu),Chennai_Chrompet_DPC (Tamil Nadu),1.4,0.75,12,Carting,13.9359
IND600056AAB,IND562132AAA,MAA_Poonamallee_HB (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),1.4,0.7482517482517482,143,FTL,25.0869
IND713205AAB,IND723133AAA,Durgapur_Central_I_1 (West Bengal),Rghunthpur_barkarRd_D (West Bengal),1.4,1.0,3,FTL,27.3845
IND505001AAB,IND504208AAB,Karimnagar_KamnHbRD_I (Telangana),Mancherial_Hitech_D (Telangana),1.4,1.0,15,FTL,24.5665
IND144001AAB,IND144401AAB,Jalandhar_DPC (Punjab),Phagwara_Lovely_D (Punjab),1.4,0.6190476190476191,21,Carting,9.6624
IND585104AAA,IND585307AAB,Gulbarga_Nehrugnj_I (Karnataka),Chincholi_Mainroad_D (Karnataka),1.4,0.9642857142857143,28,Carting,10.8887
IND203135AAA,IND203390AAA,Jewar_SJRoad_D (Uttar Pradesh),Anupshahar_DcntCLY_D (Uttar Pradesh),1.3958333333333333,1.0,8,FTL,24.683799999999998
IND244235AAA,IND244901AAB,Gajraula_JawaharN_D (Uttar Pradesh),Rampur_RoshnBgh_I (Uttar Pradesh),1.3944444444444444,0.5714285714285714,56,FTL,22.96815
IND263601AAA,IND263153AAB,Almora_SuzkiSrv_D (Uttarakhand),Rudrapur_UdhamNgr_H (Uttarakhand),1.393939393939394,0.75,4,FTL,33.60895
IND533308AAB,IND533003AAA,Mandapeta_Mainrd_D (Andhra Pradesh),Kakinada_DC (Andhra Pradesh),1.3923076923076922,0.9375,16,FTL,24.838300000000004
IND625532AAA,IND625531AAA,Usilampatti_MrutiNGR_D (Tamil Nadu),Theni_Rathnam_D (Tamil Nadu),1.391304347826087,0.6666666666666666,9,FTL,28.0422
IND518124AAA,IND518002AAA,Bngnpalle_Enkndla_D (Andhra Pradesh),Kurnool_AbbasNgr_I (Andhra Pradesh),1.391304347826087,1.0,3,FTL,31.6134
IND713145AAB,IND741316AAA,Manteswar_MemariRD_D (West Bengal),Nabadwip_Srirmpur_D (West Bengal),1.391304347826087,1.0,1,FTL,25.0424
IND151001AAA,IND160002AAC,Bhatinda_DPC (Punjab),Chandigarh_Mehmdpur_H (Punjab),1.391304347826087,0.7256637168141593,113,FTL,24.538
IND203396AAB,IND203390AAA,Pahasu_Kanongyn_D (Uttar Pradesh),Anupshahar_DcntCLY_D (Uttar Pradesh),1.3911764705882352,0.8181818181818182,22,FTL,27.4036
IND518002AAA,IND562132AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),Bangalore_Nelmngla_H (Karnataka),1.3900966183574879,0.7536231884057971,138,FTL,25.177999999999997
IND560099AAB,IND683511AAA,Bengaluru_Bomsndra_HB (Karnataka),Aluva_Peedika_H (Kerala),1.3888888888888888,0.7309417040358744,223,FTL,28.0656
IND403507AAA,IND403726AAB,Panaji Goa (Goa),Goa_ZuariNgr_IP (Goa),1.3868421052631579,0.75,8,Carting,11.79655
IND332001AAB,IND333028AAA,Sikar_FatehpRd_I (Rajasthan),Sultana_Central_DPP_1 (Rajasthan),1.3866995073891626,0.625,8,FTL,27.63545
IND757041AAA,IND756019AAA,Udala_NagplDPP_D (Orissa),Balasore_Ganeshwr_D (Orissa),1.385135135135135,0.75,4,FTL,29.18905
IND508277AAB,IND508223AAA,Mothkur_Mainroad_D (Telangana),Thirumalagiri_Xroad_D (Telangana),1.3846153846153846,1.0,7,FTL,25.922400000000003
IND637211AAA,IND636402AAA,Tirchngode_Mhdhvpur_D (Tamil Nadu),Mettur_RTOroad_D (Tamil Nadu),1.3846153846153846,0.7538461538461538,65,Carting,10.2675
IND843109AAB,IND843126AAA,Kanti_Central_DPP_2 (Bihar),Saraiya_Wardno4_D (Bihar),1.3846153846153846,0.6111111111111112,18,Carting,11.4771
IND413501AAA,IND413401AAA,Osmanabad_Kakdepot_D (Maharashtra),Barshi_Kurduwdi_D (Maharashtra),1.3846153846153846,1.0,28,FTL,19.3156
IND622407AAA,IND622001AAA,Ponnamaravathi_Puduvalvu_D (Tamil Nadu),Pudukkotti_Mrthndpr_D (Tamil Nadu),1.3846153846153846,0.8888888888888888,18,FTL,17.98535
IND246761AAA,IND244901AAB,Dhampur_NaginaRD_D (Uttar Pradesh),Rampur_RoshnBgh_I (Uttar Pradesh),1.3844444444444444,0.5,4,FTL,39.1074
IND421802AAA,IND411033AAA,Khandala_Satara_D (Maharashtra),Pune_Tathawde_H (Maharashtra),1.3831521739130435,0.8076923076923077,26,FTL,24.8682
IND480886AAA,IND480661AAA,Lakhnadon_Central_DPP_1 (Madhya Pradesh),Seoni_Kidwai_D (Madhya Pradesh),1.3827838827838828,1.0,6,FTL,21.9505
IND244901AAB,IND246725AAB,Rampur_RoshnBgh_I (Uttar Pradesh),Chandpur_NorprRD_D (Uttar Pradesh),1.3827838827838828,0.6666666666666666,36,FTL,30.341450000000002
